ZONE
-0.125 0 
-0.114583 1.90455e-18 
-0.104167 3.80911e-18 
-0.09375 0 
ZONE
-0.40625 0 
-0.416667 0 
-0.427083 0 
-0.4375 0 
ZONE
-0.46875 0 
-0.479167 0 
-0.489583 0 
-0.5 0 
<<<<<<< HEAD
ZONE
-0.40625 0 
-0.395833 1.9398e-18 
-0.385417 3.8796e-18 
-0.375 0 
ZONE
-0.34375 0 
-0.354167 0 
-0.364583 0 
-0.375 0 
ZONE
-0.46875 0 
-0.458333 1.66197e-18 
-0.447917 3.32395e-18 
-0.4375 0 
ZONE
-0.375 0 
-0.385417 3.8796e-18 
-0.395833 1.9398e-18 
-0.40625 0 
ZONE
-0.4375 0 
-0.447917 3.32395e-18 
-0.458333 1.66197e-18 
-0.46875 0 
ZONE
-0.40625 0 
-0.416667 0 
-0.427083 0 
-0.4375 0 
ZONE
-0.34375 0 
-0.354167 0 
-0.364583 0 
-0.375 0 
ZONE
-0.3125 0 
-0.302083 0 
-0.291667 0 
-0.28125 0 
ZONE
-0.34375 0 
-0.333333 0 
-0.322917 0 
-0.3125 0 
ZONE
-0.3125 0 
-0.322917 0 
-0.333333 0 
-0.34375 0 
ZONE
-0.28125 0 
-0.291667 0 
-0.302083 0 
-0.3125 0 
ZONE
-0.28125 0 
-0.270833 0 
-0.260417 0 
-0.25 0 
ZONE
-0.25 0 
-0.260417 0 
-0.270833 0 
-0.28125 0 
ZONE
=======
-0.333333 2.46208e-17 
-0.166667 4.92416e-17 
0 0 
ZONE
0 0 
-0.166667 4.92416e-17 
-0.333333 2.46208e-17 
>>>>>>> e8e1c6b0a1f0c0108ca3e660051911da12c87353
-0.5 0 
-0.489583 0 
-0.479167 0 
-0.46875 0 
ZONE
<<<<<<< HEAD
-0.21875 0 
-0.229167 0 
-0.239583 0 
-0.25 0 
ZONE
-0.125 0 
-0.135417 -2.15141e-18 
-0.145833 -4.30282e-18 
-0.15625 0 
ZONE
-0.21875 0 
-0.229167 0 
-0.239583 0 
-0.25 0 
ZONE
-0.1875 0 
-0.197917 -1.66613e-18 
-0.208333 -3.33227e-18 
-0.21875 0 
ZONE
-0.1875 0 
-0.177083 0 
-0.166667 0 
-0.15625 0 
ZONE
-0.125 0 
-0.135417 -2.15141e-18 
-0.145833 -4.30282e-18 
-0.15625 0 
ZONE
-0.125 0 
-0.114583 1.90455e-18 
-0.104167 3.80911e-18 
-0.09375 0 
ZONE
-0.15625 0 
-0.166667 0 
-0.177083 0 
-0.1875 0 
ZONE
-0.0625 0 
-0.0729167 -2.32031e-18 
-0.0833333 -4.64061e-18 
-0.09375 0 
ZONE
-0.09375 0 
-0.0833333 -4.64061e-18 
-0.0729167 -2.32031e-18 
-0.0625 0 
ZONE
0 0 
0.0104167 1.90455e-18 
0.0208333 3.80911e-18 
0.03125 0 
ZONE
-0.1875 0 
-0.197917 -1.66613e-18 
-0.208333 -3.33227e-18 
-0.21875 0 
ZONE
0.125 0 
0.114583 0 
0.104167 0 
0.09375 0 
ZONE
0 0 
-0.0104167 -1.50863e-18 
-0.0208333 -3.01726e-18 
-0.03125 0 
ZONE
-0.03125 0 
-0.0416667 0 
-0.0520833 0 
-0.0625 0 
ZONE
0.03125 0 
0.0208333 3.80911e-18 
0.0104167 1.90455e-18 
0 0 
ZONE
0.03125 0 
0.0416667 0 
0.0520833 0 
0.0625 0 
ZONE
-0.03125 0 
-0.0208333 -3.01726e-18 
-0.0104167 -1.50863e-18 
0 0 
ZONE
0.1875 0 
0.197917 0 
0.208333 0 
0.21875 0 
ZONE
0.09375 0 
0.104167 0 
0.114583 0 
0.125 0 
ZONE
0.09375 0 
0.0833333 0 
0.0729167 0 
0.0625 0 
ZONE
0.0625 0 
0.0729167 0 
0.0833333 0 
0.09375 0 
ZONE
0.0625 0 
0.0520833 0 
0.0416667 0 
0.03125 0 
ZONE
0.21875 0 
0.208333 0 
0.197917 0 
0.1875 0 
ZONE
0.21875 0 
0.229167 0 
0.239583 0 
0.25 0 
ZONE
0.1875 0 
0.177083 0 
0.166667 0 
0.15625 0 
ZONE
0.21875 0 
0.229167 0 
0.239583 0 
0.25 0 
ZONE
0.15625 0 
0.166667 0 
0.177083 0 
0.1875 0 
ZONE
0.3125 0 
0.322917 1.90455e-18 
0.333333 3.80911e-18 
0.34375 0 
ZONE
-0.0625 0 
-0.0520833 0 
-0.0416667 0 
-0.03125 0 
ZONE
0.15625 0 
0.145833 0 
0.135417 0 
0.125 0 
ZONE
0.15625 0 
0.145833 0 
0.135417 0 
0.125 0 
ZONE
0.4375 0 
0.427083 0 
0.416667 0 
0.40625 0 
ZONE
0.34375 0 
0.333333 3.80911e-18 
0.322917 1.90455e-18 
0.3125 0 
ZONE
0.34375 0 
0.354167 0 
0.364583 0 
0.375 0 
ZONE
0.34375 0 
0.354167 0 
0.364583 0 
0.375 0 
ZONE
0.40625 0 
0.416667 0 
0.427083 0 
0.4375 0 
ZONE
0.28125 0 
0.270833 0 
0.260417 0 
0.25 0 
ZONE
0.28125 0 
0.291667 0 
0.302083 0 
0.3125 0 
ZONE
0.28125 0 
0.291667 0 
0.302083 0 
0.3125 0 
ZONE
0.25 0 
0.260417 0 
0.270833 0 
0.28125 0 
ZONE
0.375 0 
0.385417 0 
0.395833 0 
0.40625 0 
ZONE
0.40625 0 
0.395833 0 
0.385417 0 
0.375 0 
ZONE
0.5 0 
0.489583 0 
0.479167 0 
0.46875 0 
ZONE
0.46875 0 
0.458333 0 
0.447917 0 
0.4375 0 
ZONE
0.46875 0 
0.458333 0 
0.447917 0 
0.4375 0 
ZONE
=======
0.5 0 
0.333333 -2.46208e-17 
0.166667 -4.92416e-17 
0 0 
ZONE
0 0 
0.166667 -4.92416e-17 
0.333333 -2.46208e-17 
>>>>>>> e8e1c6b0a1f0c0108ca3e660051911da12c87353
0.5 0 
0.489583 0 
0.479167 0 
0.46875 0 
